event,code,ttl,trial,event_onset,pupil_baseline,pupil_response,subject,npar,tmax,r
fixation,TRIALID 93,0.093,93.0,452906.0,-10.30795713246027,5.4326796301373435,12,10.1,1300,0.2957529664099042
cue,91,91.0,93.0,453688.0,-10.30795713246027,12.239697957273226,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,93.0,455204.0,-10.30795713246027,12.43500409810176,12,10.1,1300,0.2957529664099042
response,210,210.0,93.0,456138.0,-10.30795713246027,9.014518952657552,12,10.1,1300,0.2957529664099042
feedback,20,20.0,93.0,457036.0,-10.30795713246027,9.257009206892825,12,10.1,1300,0.2957529664099042
fixation,TRIALID 94,0.094,94.0,457804.0,-10.30795713246027,8.325084654090949,12,10.1,1300,0.2957529664099042
cue,93,93.0,94.0,458754.0,-10.30795713246027,12.376524721286989,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,94.0,460270.0,-10.30795713246027,12.630607152525808,12,10.1,1300,0.2957529664099042
response,210,210.0,94.0,461250.0,-10.30795713246027,9.65624860674759,12,10.1,1300,0.2957529664099042
feedback,10,10.0,94.0,462154.0,-10.30795713246027,10.059212497213757,12,10.1,1300,0.2957529664099042
fixation,TRIALID 95,0.095,95.0,462922.0,-10.30795713246027,4.555792280779713,12,10.1,1300,0.2957529664099042
cue,92,92.0,95.0,463538.0,-10.30795713246027,12.247904852035758,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,95.0,465054.0,-10.30795713246027,13.172639986120092,12,10.1,1300,0.2957529664099042
response,210,210.0,95.0,465952.0,-10.30795713246027,9.504582041858699,12,10.1,1300,0.2957529664099042
feedback,10,10.0,95.0,466870.0,-10.30795713246027,10.079677365766159,12,10.1,1300,0.2957529664099042
fixation,TRIALID 96,0.096,96.0,467656.0,-10.30795713246027,8.067490553380617,12,10.1,1300,0.2957529664099042
cue,91,91.0,96.0,468538.0,-10.30795713246027,12.89333788929877,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,96.0,470054.0,-10.30795713246027,13.10785832309436,12,10.1,1300,0.2957529664099042
response,210,210.0,96.0,471020.0,-10.30795713246027,9.988891287955465,12,10.1,1300,0.2957529664099042
feedback,10,10.0,96.0,471954.0,-10.30795713246027,10.68030282110512,12,10.1,1300,0.2957529664099042
fixation,TRIALID 97,0.097,97.0,472722.0,-10.30795713246027,4.903008022021179,12,10.1,1300,0.2957529664099042
cue,91,91.0,97.0,473388.0,-10.30795713246027,12.276745335645819,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,97.0,474904.0,-10.30795713246027,13.142912079942338,12,10.1,1300,0.2957529664099042
response,210,210.0,97.0,475858.0,-10.30795713246027,9.865056465672023,12,10.1,1300,0.2957529664099042
feedback,20,20.0,97.0,476788.0,-10.30795713246027,10.000150466769474,12,10.1,1300,0.2957529664099042
fixation,TRIALID 98,0.098,98.0,477556.0,-10.30795713246027,8.128920068457138,12,10.1,1300,0.2957529664099042
cue,93,93.0,98.0,478404.0,-10.30795713246027,12.646683547717531,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,98.0,479922.0,-10.30795713246027,11.019164580184636,12,10.1,1300,0.2957529664099042
response,200,200.0,98.0,480556.0,-10.30795713246027,8.872385915957395,12,10.1,1300,0.2957529664099042
feedback,10,10.0,98.0,481754.0,-10.30795713246027,12.849157278772015,12,10.1,1300,0.2957529664099042
fixation,TRIALID 99,0.099,99.0,482522.0,-10.30795713246027,2.0992547032089823,12,10.1,1300,0.2957529664099042
cue,92,92.0,99.0,483088.0,-10.30795713246027,12.582569552900893,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,99.0,484604.0,-10.30795713246027,12.934787792407914,12,10.1,1300,0.2957529664099042
response,200,200.0,99.0,485580.0,-10.30795713246027,10.005801671093979,12,10.1,1300,0.2957529664099042
feedback,10,10.0,99.0,486522.0,-10.30795713246027,10.86965348965486,12,10.1,1300,0.2957529664099042
fixation,TRIALID 100,0.1,100.0,487290.0,-10.30795713246027,3.30720665930201,12,10.1,1300,0.2957529664099042
cue,91,91.0,100.0,487838.0,-10.30795713246027,12.614868738832383,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,100.0,489354.0,-10.30795713246027,12.234412779947878,12,10.1,1300,0.2957529664099042
response,210,210.0,100.0,490184.0,-10.30795713246027,8.642998494498467,12,10.1,1300,0.2957529664099042
feedback,20,20.0,100.0,491122.0,-10.30795713246027,11.438454686114973,12,10.1,1300,0.2957529664099042
fixation,TRIALID 101,0.101,101.0,491962.0,-10.30795713246027,5.163701595475727,12,10.1,1300,0.2957529664099042
cue,94,94.0,101.0,492588.0,-10.30795713246027,12.05761913294594,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,101.0,494104.0,-10.30795713246027,12.472115845560415,12,10.1,1300,0.2957529664099042
response,210,210.0,101.0,494900.0,-10.30795713246027,8.372916675434434,12,10.1,1300,0.2957529664099042
feedback,10,10.0,101.0,495838.0,-10.30795713246027,10.349682073112653,12,10.1,1300,0.2957529664099042
fixation,TRIALID 102,0.102,102.0,496704.0,-10.30795713246027,9.148448337695658,12,10.1,1300,0.2957529664099042
cue,94,94.0,102.0,497654.0,-10.30795713246027,12.556481570642855,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,102.0,499172.0,-10.30795713246027,12.66934532574163,12,10.1,1300,0.2957529664099042
response,200,200.0,102.0,500054.0,-10.30795713246027,9.169516958967517,12,10.1,1300,0.2957529664099042
feedback,10,10.0,102.0,500972.0,-10.30795713246027,10.598395673743322,12,10.1,1300,0.2957529664099042
fixation,TRIALID 103,0.103,103.0,501778.0,-10.30795713246027,5.5217615715204245,12,10.1,1300,0.2957529664099042
cue,94,94.0,103.0,502488.0,-10.30795713246027,11.661413214681415,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,103.0,504006.0,-10.30795713246027,9.72252367383623,12,10.1,1300,0.2957529664099042
response,200,200.0,103.0,504548.0,-10.30795713246027,8.204158234005233,12,10.1,1300,0.2957529664099042
feedback,10,10.0,103.0,505838.0,-10.30795713246027,12.90142567329729,12,10.1,1300,0.2957529664099042
fixation,TRIALID 104,0.104,104.0,506606.0,-10.30795713246027,3.804876657208202,12,10.1,1300,0.2957529664099042
cue,94,94.0,104.0,507222.0,-10.30795713246027,12.396707638084994,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,104.0,508738.0,-10.30795713246027,11.37045526094157,12,10.1,1300,0.2957529664099042
response,210,210.0,104.0,509386.0,-10.30795713246027,7.341702318213477,12,10.1,1300,0.2957529664099042
feedback,110,110.0,104.0,510372.0,-10.30795713246027,11.958839456927526,12,10.1,1300,0.2957529664099042
fixation,TRIALID 105,0.105,105.0,511346.0,-10.30795713246027,7.058772678803331,12,10.1,1300,0.2957529664099042
cue,93,93.0,105.0,512038.0,-10.30795713246027,11.458634391583429,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,105.0,513556.0,-10.30795713246027,11.385171293750242,12,10.1,1300,0.2957529664099042
response,210,210.0,105.0,514182.0,-10.30795713246027,6.732444939271246,12,10.1,1300,0.2957529664099042
feedback,20,20.0,105.0,515154.0,-10.30795713246027,11.719752047681217,12,10.1,1300,0.2957529664099042
fixation,TRIALID 106,0.106,106.0,516166.0,-10.30795713246027,9.10122581690255,12,10.1,1300,0.2957529664099042
cue,91,91.0,106.0,517088.0,-10.30795713246027,11.91062609137476,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,106.0,518606.0,-10.30795713246027,15.072214285458767,12,10.1,1300,0.2957529664099042
feedback,10,10.0,106.0,520438.0,-10.30795713246027,13.60401042258602,12,10.1,1300,0.2957529664099042
fixation,TRIALID 107,0.107,107.0,521206.0,-10.30795713246027,2.988586368549306,12,10.1,1300,0.2957529664099042
cue,91,91.0,107.0,521838.0,-10.30795713246027,11.771984790478463,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,107.0,523356.0,-10.30795713246027,9.974824441660582,12,10.1,1300,0.2957529664099042
response,200,200.0,107.0,523940.0,-10.30795713246027,8.349066546380321,12,10.1,1300,0.2957529664099042
feedback,10,10.0,107.0,525188.0,-10.30795713246027,11.755853817285619,12,10.1,1300,0.2957529664099042
fixation,TRIALID 108,0.108,108.0,525956.0,-10.30795713246027,7.565783884710971,12,10.1,1300,0.2957529664099042
cue,91,91.0,108.0,526888.0,-10.30795713246027,12.891431276193533,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,108.0,528406.0,-10.30795713246027,11.463403825212334,12,10.1,1300,0.2957529664099042
response,210,210.0,108.0,529040.0,-10.30795713246027,6.008958656651991,12,10.1,1300,0.2957529664099042
feedback,10,10.0,108.0,529956.0,-10.30795713246027,11.95665696099283,12,10.1,1300,0.2957529664099042
fixation,TRIALID 109,0.109,109.0,531008.0,-10.30795713246027,5.963982712837797,12,10.1,1300,0.2957529664099042
cue,93,93.0,109.0,531638.0,-10.30795713246027,10.762997503901405,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,109.0,533156.0,-10.30795713246027,11.413747442032443,12,10.1,1300,0.2957529664099042
response,210,210.0,109.0,533858.0,-10.30795713246027,6.659580396374083,12,10.1,1300,0.2957529664099042
feedback,20,20.0,109.0,534790.0,-10.30795713246027,11.308932630425609,12,10.1,1300,0.2957529664099042
fixation,TRIALID 110,0.11,110.0,535756.0,-10.30795713246027,7.347146823733774,12,10.1,1300,0.2957529664099042
cue,93,93.0,110.0,536456.0,-10.30795713246027,11.086330873619037,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,110.0,537972.0,-10.30795713246027,11.35426244673098,12,10.1,1300,0.2957529664099042
response,210,210.0,110.0,538542.0,-10.30795713246027,4.955725116579437,12,10.1,1300,0.2957529664099042
feedback,20,20.0,110.0,539440.0,-10.30795713246027,12.268935314721363,12,10.1,1300,0.2957529664099042
fixation,TRIALID 111,0.111,111.0,540570.0,-10.30795713246027,9.241635277030051,12,10.1,1300,0.2957529664099042
cue,94,94.0,111.0,541356.0,-10.30795713246027,11.059349864407489,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,111.0,542872.0,-10.30795713246027,9.870330711213438,12,10.1,1300,0.2957529664099042
response,200,200.0,111.0,543486.0,-10.30795713246027,8.751397308461442,12,10.1,1300,0.2957529664099042
feedback,10,10.0,111.0,544706.0,-10.30795713246027,12.68132256484416,12,10.1,1300,0.2957529664099042
fixation,TRIALID 112,0.112,112.0,545474.0,-10.30795713246027,2.4672821295728316,12,10.1,1300,0.2957529664099042
cue,94,94.0,112.0,546022.0,-10.30795713246027,12.440046086916379,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,112.0,547540.0,-10.30795713246027,11.902273054211657,12,10.1,1300,0.2957529664099042
response,200,200.0,112.0,548354.0,-10.30795713246027,9.20619340734228,12,10.1,1300,0.2957529664099042
feedback,10,10.0,112.0,549372.0,-10.30795713246027,10.650267400286815,12,10.1,1300,0.2957529664099042
fixation,TRIALID 113,0.113,113.0,550140.0,-10.30795713246027,4.749080163065311,12,10.1,1300,0.2957529664099042
cue,91,91.0,113.0,550756.0,-10.30795713246027,11.727629719772787,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,113.0,552272.0,-10.30795713246027,10.86328948578236,12,10.1,1300,0.2957529664099042
response,200,200.0,113.0,553258.0,-10.30795713246027,9.638921062070729,12,10.1,1300,0.2957529664099042
feedback,10,10.0,113.0,554190.0,-10.30795713246027,9.271624977983969,12,10.1,1300,0.2957529664099042
fixation,TRIALID 114,0.114,114.0,554956.0,-10.30795713246027,7.907229478615161,12,10.1,1300,0.2957529664099042
cue,94,94.0,114.0,555856.0,-10.30795713246027,11.998626699523399,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,114.0,557372.0,-10.30795713246027,9.090688458142068,12,10.1,1300,0.2957529664099042
response,200,200.0,114.0,557898.0,-10.30795713246027,8.194286199918347,12,10.1,1300,0.2957529664099042
feedback,10,10.0,114.0,559206.0,-10.30795713246027,12.262428229551963,12,10.1,1300,0.2957529664099042
fixation,TRIALID 115,0.115,115.0,559974.0,-10.30795713246027,3.2145133810245956,12,10.1,1300,0.2957529664099042
cue,93,93.0,115.0,560556.0,-10.30795713246027,11.716030502617691,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,115.0,562072.0,-10.30795713246027,14.437913901879902,12,10.1,1300,0.2957529664099042
feedback,10,10.0,115.0,563906.0,-10.30795713246027,12.816418963485408,12,10.1,1300,0.2957529664099042
fixation,TRIALID 116,0.116,116.0,564674.0,-10.30795713246027,4.170035766218196,12,10.1,1300,0.2957529664099042
cue,91,91.0,116.0,565372.0,-10.30795713246027,12.593882870279717,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,116.0,566890.0,-10.30795713246027,12.879987267100667,12,10.1,1300,0.2957529664099042
response,200,200.0,116.0,567834.0,-10.30795713246027,9.73340678943069,12,10.1,1300,0.2957529664099042
feedback,10,10.0,116.0,568756.0,-10.30795713246027,10.678438405009127,12,10.1,1300,0.2957529664099042
fixation,TRIALID 117,0.117,117.0,569524.0,-10.30795713246027,3.8464144160417217,12,10.1,1300,0.2957529664099042
cue,92,92.0,117.0,570124.0,-10.30795713246027,12.136134340116067,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,117.0,571640.0,-10.30795713246027,11.536041250837847,12,10.1,1300,0.2957529664099042
response,210,210.0,117.0,572208.0,-10.30795713246027,6.4094963683128325,12,10.1,1300,0.2957529664099042
feedback,10,10.0,117.0,573156.0,-10.30795713246027,11.622384172638457,12,10.1,1300,0.2957529664099042
fixation,TRIALID 118,0.118,118.0,574244.0,-10.30795713246027,10.848804756260858,12,10.1,1300,0.2957529664099042
cue,94,94.0,118.0,575274.0,-10.30795713246027,13.120424095735178,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,118.0,576790.0,-10.30795713246027,12.15698205258355,12,10.1,1300,0.2957529664099042
response,200,200.0,118.0,577564.0,-10.30795713246027,8.766588790215328,12,10.1,1300,0.2957529664099042
feedback,10,10.0,118.0,578524.0,-10.30795713246027,10.500029019329316,12,10.1,1300,0.2957529664099042
fixation,TRIALID 119,0.119,119.0,579394.0,-10.30795713246027,8.668181625774688,12,10.1,1300,0.2957529664099042
cue,94,94.0,119.0,580306.0,-10.30795713246027,12.814293325839879,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,119.0,581824.0,-10.30795713246027,8.807110785587303,12,10.1,1300,0.2957529664099042
response,200,200.0,119.0,582214.0,-10.30795713246027,8.593609881382202,12,10.1,1300,0.2957529664099042
feedback,10,10.0,119.0,583658.0,-10.30795713246027,12.973341062066742,12,10.1,1300,0.2957529664099042
fixation,TRIALID 120,0.12,120.0,584424.0,-10.30795713246027,3.8416213492173177,12,10.1,1300,0.2957529664099042
cue,92,92.0,120.0,585056.0,-10.30795713246027,12.688736020738956,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,120.0,586574.0,-10.30795713246027,12.97598866086211,12,10.1,1300,0.2957529664099042
response,210,210.0,120.0,587530.0,-10.30795713246027,10.013961788069318,12,10.1,1300,0.2957529664099042
feedback,10,10.0,120.0,588456.0,-10.30795713246027,10.400514702567824,12,10.1,1300,0.2957529664099042
fixation,TRIALID 121,0.121,121.0,589224.0,-10.30795713246027,4.869380167254076,12,10.1,1300,0.2957529664099042
cue,91,91.0,121.0,589858.0,-10.30795713246027,12.020013465363025,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,121.0,591374.0,-10.30795713246027,15.384181548339516,12,10.1,1300,0.2957529664099042
feedback,10,10.0,121.0,593206.0,-10.30795713246027,12.275175007954221,12,10.1,1300,0.2957529664099042
fixation,TRIALID 122,0.122,122.0,593974.0,-10.30795713246027,7.4473126440877415,12,10.1,1300,0.2957529664099042
cue,94,94.0,122.0,594974.0,-10.30795713246027,13.351215940323673,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,122.0,596490.0,-10.30795713246027,12.811033573413813,12,10.1,1300,0.2957529664099042
response,210,210.0,122.0,597406.0,-10.30795713246027,9.736371939458438,12,10.1,1300,0.2957529664099042
feedback,10,10.0,122.0,598356.0,-10.30795713246027,10.156345634767767,12,10.1,1300,0.2957529664099042
fixation,TRIALID 123,0.123,123.0,599126.0,-10.30795713246027,4.8874398003902515,12,10.1,1300,0.2957529664099042
cue,94,94.0,123.0,599774.0,-10.30795713246027,11.972644786597973,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,123.0,601290.0,-10.30795713246027,10.544567636489731,12,10.1,1300,0.2957529664099042
response,200,200.0,123.0,601946.0,-10.30795713246027,8.761650139884628,12,10.1,1300,0.2957529664099042
feedback,10,10.0,123.0,603124.0,-10.30795713246027,11.514901479595851,12,10.1,1300,0.2957529664099042
fixation,TRIALID 124,0.124,124.0,603892.0,-10.30795713246027,5.351734757288991,12,10.1,1300,0.2957529664099042
cue,93,93.0,124.0,604608.0,-10.30795713246027,12.276137868499447,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,124.0,606124.0,-10.30795713246027,11.665979635687757,12,10.1,1300,0.2957529664099042
response,200,200.0,124.0,606870.0,-10.30795713246027,8.025980111152524,12,10.1,1300,0.2957529664099042
feedback,10,10.0,124.0,607808.0,-10.30795713246027,11.436963575177304,12,10.1,1300,0.2957529664099042
fixation,TRIALID 125,0.125,125.0,608728.0,-10.30795713246027,5.652685104431914,12,10.1,1300,0.2957529664099042
cue,94,94.0,125.0,609340.0,-10.30795713246027,11.570120636838364,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,125.0,610858.0,-10.30795713246027,11.563271025062495,12,10.1,1300,0.2957529664099042
response,210,210.0,125.0,611452.0,-10.30795713246027,5.334553691333187,12,10.1,1300,0.2957529664099042
feedback,110,110.0,125.0,612390.0,-10.30795713246027,12.016136829357384,12,10.1,1300,0.2957529664099042
fixation,TRIALID 126,0.126,126.0,613460.0,-10.30795713246027,7.399924540599953,12,10.1,1300,0.2957529664099042
cue,93,93.0,126.0,614140.0,-10.30795713246027,10.542632989647327,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,126.0,615658.0,-10.30795713246027,11.591166385229332,12,10.1,1300,0.2957529664099042
response,200,200.0,126.0,616456.0,-10.30795713246027,8.734353208759128,12,10.1,1300,0.2957529664099042
feedback,10,10.0,126.0,617492.0,-10.30795713246027,9.8514629472316,12,10.1,1300,0.2957529664099042
fixation,TRIALID 127,0.127,127.0,618258.0,-10.30795713246027,8.129165157948716,12,10.1,1300,0.2957529664099042
cue,91,91.0,127.0,619274.0,-10.30795713246027,12.344469870089995,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,127.0,620792.0,-10.30795713246027,11.578221626933827,12,10.1,1300,0.2957529664099042
response,210,210.0,127.0,621562.0,-10.30795713246027,8.179840178491494,12,10.1,1300,0.2957529664099042
feedback,20,20.0,127.0,622508.0,-10.30795713246027,10.999969948043358,12,10.1,1300,0.2957529664099042
fixation,TRIALID 128,0.128,128.0,623400.0,-10.30795713246027,4.975049475362097,12,10.1,1300,0.2957529664099042
cue,93,93.0,128.0,623958.0,-10.30795713246027,11.018879653334828,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,128.0,625474.0,-10.30795713246027,11.853606738121432,12,10.1,1300,0.2957529664099042
response,200,200.0,128.0,626340.0,-10.30795713246027,9.040576797732161,12,10.1,1300,0.2957529664099042
feedback,10,10.0,128.0,627274.0,-10.30795713246027,9.729451892971081,12,10.1,1300,0.2957529664099042
fixation,TRIALID 129,0.129,129.0,628080.0,-10.30795713246027,8.060476368894232,12,10.1,1300,0.2957529664099042
cue,91,91.0,129.0,629042.0,-10.30795713246027,12.306748165027017,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,129.0,630558.0,-10.30795713246027,9.598901767737578,12,10.1,1300,0.2957529664099042
response,200,200.0,129.0,631072.0,-10.30795713246027,7.871732467269398,12,10.1,1300,0.2957529664099042
feedback,10,10.0,129.0,632390.0,-10.30795713246027,12.315542368667465,12,10.1,1300,0.2957529664099042
fixation,TRIALID 130,0.13,130.0,633158.0,-10.30795713246027,3.7783266888820606,12,10.1,1300,0.2957529664099042
cue,94,94.0,130.0,633792.0,-10.30795713246027,11.930553236591283,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,130.0,635308.0,-10.30795713246027,11.201317819994783,12,10.1,1300,0.2957529664099042
response,210,210.0,130.0,635970.0,-10.30795713246027,6.613309460967081,12,10.1,1300,0.2957529664099042
feedback,110,110.0,130.0,636908.0,-10.30795713246027,11.261310268738551,12,10.1,1300,0.2957529664099042
fixation,TRIALID 131,0.131,131.0,637910.0,-10.30795713246027,7.826188273273922,12,10.1,1300,0.2957529664099042
cue,92,92.0,131.0,638724.0,-10.30795713246027,10.740978949385411,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,131.0,640242.0,-10.30795713246027,12.567328043225542,12,10.1,1300,0.2957529664099042
response,210,210.0,131.0,641228.0,-10.30795713246027,10.090856861177825,12,10.1,1300,0.2957529664099042
feedback,110,110.0,131.0,642192.0,-10.30795713246027,10.299379411869046,12,10.1,1300,0.2957529664099042
fixation,TRIALID 132,0.132,132.0,642960.0,-10.30795713246027,4.842743816101152,12,10.1,1300,0.2957529664099042
cue,94,94.0,132.0,643558.0,-10.30795713246027,11.223726349885796,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,132.0,645074.0,-10.30795713246027,12.361148079798529,12,10.1,1300,0.2957529664099042
response,200,200.0,132.0,646082.0,-10.30795713246027,9.813647915877159,12,10.1,1300,0.2957529664099042
feedback,10,10.0,132.0,647042.0,-10.30795713246027,9.003193457769163,12,10.1,1300,0.2957529664099042
fixation,TRIALID 133,0.133,133.0,647810.0,-10.30795713246027,6.774017745619827,12,10.1,1300,0.2957529664099042
cue,93,93.0,133.0,648608.0,-10.30795713246027,11.879246460587876,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,133.0,650126.0,-10.30795713246027,11.569051538868194,12,10.1,1300,0.2957529664099042
response,200,200.0,133.0,650906.0,-10.30795713246027,7.892150229799257,12,10.1,1300,0.2957529664099042
feedback,10,10.0,133.0,651842.0,-10.30795713246027,10.381041085148684,12,10.1,1300,0.2957529664099042
fixation,TRIALID 134,0.134,134.0,652724.0,-10.30795713246027,6.06508820380037,12,10.1,1300,0.2957529664099042
cue,93,93.0,134.0,653392.0,-10.30795713246027,10.762621344001303,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,134.0,654908.0,-10.30795713246027,11.932370070195573,12,10.1,1300,0.2957529664099042
response,210,210.0,134.0,655320.0,-10.30795713246027,2.1681113971695964,12,10.1,1300,0.2957529664099042
feedback,20,20.0,134.0,656226.0,-10.30795713246027,12.865820600109073,12,10.1,1300,0.2957529664099042
fixation,TRIALID 135,0.135,135.0,657506.0,-10.30795713246027,8.149797700962099,12,10.1,1300,0.2957529664099042
cue,94,94.0,135.0,658174.0,-10.30795713246027,9.4430191500773,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,135.0,659692.0,-10.30795713246027,14.826628239470582,12,10.1,1300,0.2957529664099042
feedback,10,10.0,135.0,661526.0,-10.30795713246027,12.440832194525782,12,10.1,1300,0.2957529664099042
fixation,TRIALID 136,0.136,136.0,662294.0,-10.30795713246027,6.254150781314522,12,10.1,1300,0.2957529664099042
cue,93,93.0,136.0,663108.0,-10.30795713246027,12.620676619232997,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,136.0,664626.0,-10.30795713246027,13.165916590190571,12,10.1,1300,0.2957529664099042
response,200,200.0,136.0,665622.0,-10.30795713246027,10.241601378754375,12,10.1,1300,0.2957529664099042
feedback,10,10.0,136.0,666542.0,-10.30795713246027,9.244739575481493,12,10.1,1300,0.2957529664099042
fixation,TRIALID 137,0.137,137.0,667310.0,-10.30795713246027,8.803955880830353,12,10.1,1300,0.2957529664099042
cue,94,94.0,137.0,668326.0,-10.30795713246027,12.902074601306214,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,137.0,669842.0,-10.30795713246027,9.455000026820487,12,10.1,1300,0.2957529664099042
response,200,200.0,137.0,670322.0,-10.30795713246027,8.613008327696159,12,10.1,1300,0.2957529664099042
feedback,10,10.0,137.0,671676.0,-10.30795713246027,11.770365009866618,12,10.1,1300,0.2957529664099042
fixation,TRIALID 138,0.138,138.0,672444.0,-10.30795713246027,5.962705420094911,12,10.1,1300,0.2957529664099042
cue,93,93.0,138.0,673258.0,-10.30795713246027,12.452159063443856,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,138.0,674776.0,-10.30795713246027,11.296649608768895,12,10.1,1300,0.2957529664099042
response,210,210.0,138.0,675384.0,-10.30795713246027,6.407760425817288,12,10.1,1300,0.2957529664099042
feedback,20,20.0,138.0,676342.0,-10.30795713246027,12.043203409426061,12,10.1,1300,0.2957529664099042
fixation,TRIALID 139,0.139,139.0,677380.0,-10.30795713246027,8.576752045496061,12,10.1,1300,0.2957529664099042
cue,91,91.0,139.0,678126.0,-10.30795713246027,11.605922147436695,12,10.1,1300,0.2957529664099042
stimulus,53,53.0,139.0,679642.0,-10.30795713246027,9.012031965958126,12,10.1,1300,0.2957529664099042
response,200,200.0,139.0,680092.0,-10.30795713246027,8.730242940651891,12,10.1,1300,0.2957529664099042
feedback,20,20.0,139.0,681476.0,-10.30795713246027,12.164399873793418,12,10.1,1300,0.2957529664099042
fixation,TRIALID 140,0.14,140.0,682244.0,-10.30795713246027,7.273512256746722,12,10.1,1300,0.2957529664099042
cue,91,91.0,140.0,683160.0,-10.30795713246027,13.143749627374902,12,10.1,1300,0.2957529664099042
stimulus,52,52.0,140.0,684676.0,-10.30795713246027,11.87367216727933,12,10.1,1300,0.2957529664099042
response,200,200.0,140.0,685360.0,-10.30795713246027,7.009809776737727,12,10.1,1300,0.2957529664099042
feedback,10,10.0,140.0,686276.0,-10.30795713246027,11.796404475917363,12,10.1,1300,0.2957529664099042
fixation,TRIALID 141,0.141,141.0,687280.0,-10.30795713246027,5.729913927450246,12,10.1,1300,0.2957529664099042
cue,91,91.0,141.0,687842.0,-10.30795713246027,11.043419975122115,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,141.0,689358.0,-10.30795713246027,11.7775459439304,12,10.1,1300,0.2957529664099042
response,210,210.0,141.0,690098.0,-10.30795713246027,7.593200868503357,12,10.1,1300,0.2957529664099042
feedback,20,20.0,141.0,691026.0,-10.30795713246027,11.77300680361126,12,10.1,1300,0.2957529664099042
fixation,TRIALID 142,0.142,142.0,691964.0,-10.30795713246027,7.007242280869964,12,10.1,1300,0.2957529664099042
cue,92,92.0,142.0,692676.0,-10.30795713246027,11.209922764412301,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,142.0,694192.0,-10.30795713246027,11.704774978446098,12,10.1,1300,0.2957529664099042
response,200,200.0,142.0,694934.0,-10.30795713246027,7.99574223997102,12,10.1,1300,0.2957529664099042
feedback,110,110.0,142.0,695876.0,-10.30795713246027,11.157744456565064,12,10.1,1300,0.2957529664099042
fixation,TRIALID 143,0.143,143.0,696794.0,-10.30795713246027,7.687588332683483,12,10.1,1300,0.2957529664099042
cue,93,93.0,143.0,697592.0,-10.30795713246027,11.810348976880677,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,143.0,699110.0,-10.30795713246027,11.401469632689148,12,10.1,1300,0.2957529664099042
response,200,200.0,143.0,699864.0,-10.30795713246027,9.113987132545985,12,10.1,1300,0.2957529664099042
feedback,10,10.0,143.0,700942.0,-10.30795713246027,10.491629621712034,12,10.1,1300,0.2957529664099042
fixation,TRIALID 144,0.144,144.0,701710.0,-10.30795713246027,8.904703363874404,12,10.1,1300,0.2957529664099042
cue,91,91.0,144.0,702726.0,-10.30795713246027,13.398692563783788,12,10.1,1300,0.2957529664099042
stimulus,51,51.0,144.0,704242.0,-10.30795713246027,12.532513126989702,12,10.1,1300,0.2957529664099042
