SubID,Vers,Block,Trial,RewLvl,EffLvl,Congruency,TargetResp,RollingEffLvl,Resp,RT,Acc,Fast,AccRT,IsRewarded,IsMiss,runavgRRgen,runavgRRcond,ZRT,AccZRT,RRS_Score,DASS_Score,GSE_Score,EffLvlNum,RewLvlNum,IsRewardedNum,numericBlock,SubIDnum,zDASS_Score,zGSE_Score,zRRS_Score,IvsCcong
1064,103,3,175,NaN,NaN,1,1,1,1,462,1,1,462,1,0,2.8,NaN,-1.109640317,-1.109640317,NaN,NaN,NaN,0.5,0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,176,NaN,NaN,2,3,1,3,696,1,1,696,1,0,2.8,NaN,0.911790526,0.911790526,NaN,NaN,NaN,0.5,1.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,177,NaN,NaN,1,1,1,1,538,1,1,538,1,0,2.8,0.8,-0.453107222,-0.453107222,NaN,NaN,NaN,1.5,-1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,178,NaN,NaN,0,2,1,2,592,1,1,592,1,0,2.2,NaN,0.013376818,0.013376818,NaN,NaN,NaN,0.5,0.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,179,NaN,NaN,1,1,1,1,487,1,1,487,1,0,2.4,NaN,-0.893675483,-0.893675483,NaN,NaN,NaN,-0.5,1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,180,NaN,NaN,0,2,1,2,616,1,1,616,1,0,3,NaN,0.220703059,0.220703059,NaN,NaN,NaN,-0.5,-0.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,181,NaN,NaN,1,1,1,1,488,1,1,488,1,0,2.8,NaN,-0.88503689,-0.88503689,NaN,NaN,NaN,0.5,1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,182,NaN,NaN,2,3,1,4,505,0,1,NaN,1,0,2.8,NaN,-0.738180803,NaN,NaN,NaN,NaN,-0.5,-0.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,183,NaN,NaN,0,4,1,4,698,1,1,698,1,0,3,NaN,0.929067713,0.929067713,NaN,NaN,NaN,-1.5,1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,184,NaN,NaN,1,2,1,2,588,1,1,588,1,0,3.2,1,-0.021177555,-0.021177555,NaN,NaN,NaN,1.5,-1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,185,NaN,NaN,0,4,1,4,534,1,1,534,1,0,2.6,NaN,-0.487661596,-0.487661596,NaN,NaN,NaN,-0.5,-0.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,186,NaN,NaN,1,2,1,2,506,1,1,506,1,0,2.6,0.8,-0.729542209,-0.729542209,NaN,NaN,NaN,1.5,1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,187,NaN,NaN,2,4,1,4,733,1,1,733,1,0,2.6,NaN,1.23141848,1.23141848,NaN,NaN,NaN,-1.5,-1.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,188,NaN,NaN,0,3,1,2,508,0,1,NaN,1,0,2.4,NaN,-0.712265023,NaN,NaN,NaN,NaN,-1.5,0.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,189,NaN,NaN,0,2,1,2,689,1,1,689,1,0,2.2,NaN,0.851320373,0.851320373,NaN,NaN,NaN,0.5,-0.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,190,NaN,NaN,2,1,1,1,490,1,1,490,1,0,2.4,NaN,-0.867759703,-0.867759703,NaN,NaN,NaN,0.5,1.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,191,NaN,NaN,1,3,1,3,678,1,1,678,1,0,2.8,NaN,0.756295846,0.756295846,NaN,NaN,NaN,0.5,-0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,192,NaN,NaN,1,4,1,4,427,1,1,427,1,0,2.4,NaN,-1.411991084,-1.411991084,NaN,NaN,NaN,-1.5,0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,193,NaN,NaN,2,3,1,3,572,1,1,572,1,0,2.8,NaN,-0.159395048,-0.159395048,NaN,NaN,NaN,-0.5,0.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,194,NaN,NaN,0,4,1,4,677,1,1,677,1,0,2.8,NaN,0.747657253,0.747657253,NaN,NaN,NaN,-0.5,1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,195,NaN,NaN,0,3,1,3,566,1,1,566,1,0,3.2,NaN,-0.211226609,-0.211226609,NaN,NaN,NaN,0.5,0.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,196,NaN,NaN,1,4,1,4,474,1,1,474,1,0,3,NaN,-1.005977196,-1.005977196,NaN,NaN,NaN,-0.5,1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,197,NaN,NaN,0,2,1,2,551,1,1,551,1,0,3.4,NaN,-0.340805509,-0.340805509,NaN,NaN,NaN,1.5,0.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,198,NaN,NaN,1,1,1,1,507,1,1,507,1,0,3.4,NaN,-0.720903616,-0.720903616,NaN,NaN,NaN,-1.5,0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,199,NaN,NaN,2,4,1,4,572,1,1,572,1,0,3.4,NaN,-0.159395048,-0.159395048,NaN,NaN,NaN,-0.5,-1.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,200,NaN,NaN,0,1,1,1,580,1,1,580,1,0,2.8,NaN,-0.090286302,-0.090286302,NaN,NaN,NaN,-0.5,-1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,201,NaN,NaN,2,3,1,4,456,0,1,NaN,1,0,2.4,NaN,-1.161471877,NaN,NaN,NaN,NaN,-1.5,-1.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,202,NaN,NaN,1,1,1,1,517,1,1,517,1,0,1.8,NaN,-0.634517682,-0.634517682,NaN,NaN,NaN,1.5,0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,203,NaN,NaN,2,4,1,4,404,1,1,404,1,0,1.8,NaN,-1.610678731,-1.610678731,NaN,NaN,NaN,-0.5,1.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,204,NaN,NaN,1,1,1,1,532,1,1,532,1,0,2,NaN,-0.504938782,-0.504938782,NaN,NaN,NaN,-0.5,0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,205,NaN,NaN,0,3,1,2,757,0,0,NaN,1,0,2.4,NaN,1.438744721,NaN,NaN,NaN,NaN,-1.5,-1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,206,NaN,NaN,2,2,1,3,827,0,0,NaN,0,0,2.4,NaN,2.043446255,NaN,NaN,NaN,NaN,-1.5,1.5,0,3,1064,NaN,NaN,NaN,NaN
1064,103,3,207,NaN,NaN,1,4,1,4,852,1,0,852,0,0,2.2,NaN,2.259411088,2.259411088,NaN,NaN,NaN,0.5,-0.5,0,3,1064,NaN,NaN,NaN,1
1064,103,3,208,NaN,NaN,0,3,1,3,764,1,0,764,0,0,1.6,NaN,1.499214874,1.499214874,NaN,NaN,NaN,0.5,0.5,0,3,1064,NaN,NaN,NaN,0
1064,103,3,209,NaN,NaN,1,2,1,2,689,1,1,689,1,0,0.8,NaN,0.851320373,0.851320373,NaN,NaN,NaN,-1.5,0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,210,NaN,NaN,0,3,1,3,571,1,1,571,1,0,0.8,NaN,-0.168033642,-0.168033642,NaN,NaN,NaN,-0.5,0.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,211,NaN,NaN,1,2,1,2,604,1,1,604,1,0,1.2,NaN,0.117039939,0.117039939,NaN,NaN,NaN,-0.5,0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,212,NaN,NaN,1,4,1,4,751,1,0,751,0,0,1.8,NaN,1.38691316,1.38691316,NaN,NaN,NaN,0.5,-0.5,0,3,1064,NaN,NaN,NaN,1
1064,103,3,213,NaN,NaN,0,2,1,2,696,1,1,696,1,0,1.8,1,0.911790526,0.911790526,NaN,NaN,NaN,1.5,-1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,214,NaN,NaN,1,1,1,1,593,1,1,593,1,0,2,NaN,0.022015412,0.022015412,NaN,NaN,NaN,-1.5,0.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,215,NaN,NaN,0,4,1,4,569,1,1,569,1,0,2,NaN,-0.185310828,-0.185310828,NaN,NaN,NaN,-0.5,1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,216,NaN,NaN,0,1,1,2,670,0,1,NaN,0,0,2.2,NaN,0.687187099,NaN,NaN,NaN,NaN,0.5,1.5,0,3,1064,NaN,NaN,NaN,0
1064,103,3,217,NaN,NaN,1,3,1,3,736,1,1,736,1,0,1.6,NaN,1.25733426,1.25733426,NaN,NaN,NaN,-0.5,-1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,218,NaN,NaN,0,4,1,4,578,1,1,578,1,0,1.8,NaN,-0.107563488,-0.107563488,NaN,NaN,NaN,0.5,1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,219,NaN,NaN,1,3,1,3,642,1,1,642,1,0,2.4,NaN,0.445306486,0.445306486,NaN,NaN,NaN,-1.5,1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,220,NaN,NaN,1,4,1,4,619,1,1,619,1,0,2.6,NaN,0.246618839,0.246618839,NaN,NaN,NaN,-1.5,-1.5,1,3,1064,NaN,NaN,NaN,1
1064,103,3,221,NaN,NaN,2,3,1,3,527,1,1,527,1,0,2,NaN,-0.548131749,-0.548131749,NaN,NaN,NaN,-0.5,1.5,1,3,1064,NaN,NaN,NaN,NaN
1064,103,3,222,NaN,NaN,0,1,1,1,596,1,1,596,1,0,2.8,NaN,0.047931192,0.047931192,NaN,NaN,NaN,0.5,-1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,223,NaN,NaN,0,4,1,4,620,1,1,620,1,0,2.8,NaN,0.255257432,0.255257432,NaN,NaN,NaN,-1.5,1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,3,224,NaN,NaN,0,3,1,2,842,0,0,NaN,0,0,2.8,NaN,2.173025155,NaN,NaN,NaN,NaN,0.5,0.5,0,3,1064,NaN,NaN,NaN,0
1064,103,3,225,NaN,NaN,0,4,1,4,613,1,1,613,1,0,2,NaN,0.194787279,0.194787279,NaN,NaN,NaN,-1.5,1.5,1,3,1064,NaN,NaN,NaN,0
1064,103,4,226,NaN,NaN,2,3,1,3,820,1,0,820,0,0,2.6,NaN,1.982976101,1.982976101,NaN,NaN,NaN,0.5,-0.5,0,4,1064,NaN,NaN,NaN,NaN
1064,103,4,227,NaN,NaN,1,2,1,2,861,1,0,861,0,0,1.8,1,2.337158429,2.337158429,NaN,NaN,NaN,1.5,-1.5,0,4,1064,NaN,NaN,NaN,1
1064,103,4,228,NaN,NaN,2,3,0.8,3,847,1,0,847,0,0,1.6,NaN,2.216218122,2.216218122,NaN,NaN,NaN,0.5,0.5,0,4,1064,NaN,NaN,NaN,NaN
1064,103,4,229,NaN,NaN,0,1,0.8,1,622,1,1,622,1,0,0.8,0.8,0.272534619,0.272534619,NaN,NaN,NaN,1.5,-1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,230,NaN,NaN,1,4,0.8,4,514,1,1,514,1,0,1,NaN,-0.660433463,-0.660433463,NaN,NaN,NaN,0.5,0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,231,NaN,NaN,0,2,0.8,2,666,1,1,666,1,0,0.8,NaN,0.652632726,0.652632726,NaN,NaN,NaN,0.5,-0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,232,NaN,NaN,0,3,0.8,3,506,1,1,506,1,0,1.2,NaN,-0.729542209,-0.729542209,NaN,NaN,NaN,0.5,1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,233,NaN,NaN,0,2,0.8,2,566,1,1,566,1,0,2,NaN,-0.211226609,-0.211226609,NaN,NaN,NaN,1.5,0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,234,NaN,NaN,1,1,0.8,1,490,1,1,490,1,0,2.6,NaN,-0.867759703,-0.867759703,NaN,NaN,NaN,1.5,0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,235,NaN,NaN,2,3,0.8,3,424,1,1,424,1,0,3,1,-1.437906864,-1.437906864,NaN,NaN,NaN,1.5,1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,236,NaN,NaN,0,2,0.8,2,504,1,1,504,1,0,3.2,NaN,-0.746819396,-0.746819396,NaN,NaN,NaN,-1.5,1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,237,NaN,NaN,2,1,0.8,1,503,1,1,503,1,0,3.6,NaN,-0.755457989,-0.755457989,NaN,NaN,NaN,0.5,1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,238,NaN,NaN,1,4,0.8,4,684,1,1,684,1,0,3.6,NaN,0.808127406,0.808127406,NaN,NaN,NaN,1.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,239,NaN,NaN,1,3,1,3,424,1,1,424,1,0,3.4,NaN,-1.437906864,-1.437906864,NaN,NaN,NaN,-0.5,-1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,240,NaN,NaN,0,2,1,2,610,1,1,610,1,0,3,NaN,0.168871499,0.168871499,NaN,NaN,NaN,0.5,-0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,241,NaN,NaN,2,1,1,1,527,1,1,527,1,0,2.6,1,-0.548131749,-0.548131749,NaN,NaN,NaN,1.5,1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,242,NaN,NaN,1,3,1,3,547,1,1,547,1,0,2.6,NaN,-0.375359882,-0.375359882,NaN,NaN,NaN,0.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,243,NaN,NaN,0,1,1,1,521,1,1,521,1,0,2.2,NaN,-0.599963309,-0.599963309,NaN,NaN,NaN,1.5,0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,244,NaN,NaN,0,3,1,3,606,1,1,606,1,0,2.4,NaN,0.134317125,0.134317125,NaN,NaN,NaN,-1.5,-1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,245,NaN,NaN,1,1,1,1,519,1,1,519,1,0,2.4,NaN,-0.617240496,-0.617240496,NaN,NaN,NaN,-0.5,0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,246,NaN,NaN,0,3,1,3,662,1,1,662,1,0,2.6,NaN,0.618078353,0.618078353,NaN,NaN,NaN,-1.5,1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,247,NaN,NaN,0,2,1,2,574,1,1,574,1,0,2.6,NaN,-0.142117862,-0.142117862,NaN,NaN,NaN,-1.5,-0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,248,NaN,NaN,0,1,1,1,682,1,1,682,1,0,2.6,NaN,0.79085022,0.79085022,NaN,NaN,NaN,-1.5,0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,249,NaN,NaN,2,4,1,4,543,1,1,543,1,0,2.6,NaN,-0.409914255,-0.409914255,NaN,NaN,NaN,-0.5,0.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,250,NaN,NaN,0,3,1,3,535,1,1,535,1,0,3,NaN,-0.479023002,-0.479023002,NaN,NaN,NaN,-0.5,-0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,251,NaN,NaN,2,1,1,1,436,1,1,436,1,0,2.8,1,-1.334243744,-1.334243744,NaN,NaN,NaN,1.5,1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,252,NaN,NaN,0,3,1,3,436,1,1,436,1,0,2.8,1,-1.334243744,-1.334243744,NaN,NaN,NaN,1.5,1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,253,NaN,NaN,2,2,1,1,505,0,1,NaN,1,0,3.2,NaN,-0.738180803,NaN,NaN,NaN,NaN,-0.5,-1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,254,NaN,NaN,1,4,1,4,480,1,1,480,1,0,2.8,NaN,-0.954145636,-0.954145636,NaN,NaN,NaN,0.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,255,NaN,NaN,0,3,1,3,492,1,1,492,1,0,2.6,0.8,-0.850482516,-0.850482516,NaN,NaN,NaN,1.5,-1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,256,NaN,NaN,0,2,1,2,760,1,0,760,1,0,2.4,NaN,1.464660501,1.464660501,NaN,NaN,NaN,-0.5,1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,257,NaN,NaN,2,4,1,4,556,1,1,556,1,0,2.4,NaN,-0.297612542,-0.297612542,NaN,NaN,NaN,0.5,1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,258,NaN,NaN,1,1,1,1,553,1,1,553,1,0,2.4,NaN,-0.323528322,-0.323528322,NaN,NaN,NaN,-0.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,259,NaN,NaN,0,3,1,3,839,1,0,839,0,0,2.6,NaN,2.147109375,2.147109375,NaN,NaN,NaN,-1.5,0.5,0,4,1064,NaN,NaN,NaN,0
1064,103,4,260,NaN,NaN,2,1,1,1,555,1,1,555,1,0,2.2,NaN,-0.306251135,-0.306251135,NaN,NaN,NaN,-1.5,-1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,261,NaN,NaN,1,4,1,4,556,1,1,556,1,0,2.2,NaN,-0.297612542,-0.297612542,NaN,NaN,NaN,0.5,1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,262,NaN,NaN,1,2,1,1,488,0,1,NaN,1,0,2.2,NaN,-0.88503689,NaN,NaN,NaN,NaN,-1.5,1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,263,NaN,NaN,2,3,1,3,667,1,1,667,1,0,2.2,NaN,0.661271319,0.661271319,NaN,NaN,NaN,-1.5,-0.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,264,NaN,NaN,1,4,1,4,488,1,1,488,1,0,2.2,NaN,-0.88503689,-0.88503689,NaN,NaN,NaN,-1.5,0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,265,NaN,NaN,1,1,1,1,435,1,1,435,1,0,2.8,NaN,-1.342882337,-1.342882337,NaN,NaN,NaN,0.5,-1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,266,NaN,NaN,2,3,1,4,480,0,1,NaN,1,0,2.8,NaN,-0.954145636,NaN,NaN,NaN,NaN,-1.5,-1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,267,NaN,NaN,0,4,1,4,883,1,0,883,0,0,2.2,NaN,2.527207482,2.527207482,NaN,NaN,NaN,-0.5,-0.5,0,4,1064,NaN,NaN,NaN,0
1064,103,4,268,NaN,NaN,0,2,1,1,602,0,1,NaN,0,0,1.4,0.8,0.099762752,NaN,NaN,NaN,NaN,1.5,-1.5,0,4,1064,NaN,NaN,NaN,0
1064,103,4,269,NaN,NaN,1,1,0.8,1,473,1,1,473,1,0,1,NaN,-1.01461579,-1.01461579,NaN,NaN,NaN,0.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,270,NaN,NaN,1,2,0.8,2,708,1,1,708,1,0,0.8,NaN,1.015453647,1.015453647,NaN,NaN,NaN,-0.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,271,NaN,NaN,2,1,0.8,1,614,1,1,614,1,0,1,NaN,0.203425872,0.203425872,NaN,NaN,NaN,-1.5,1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,272,NaN,NaN,0,4,0.8,4,565,1,1,565,0,0,1.6,NaN,-0.219865202,-0.219865202,NaN,NaN,NaN,-0.5,-1.5,0,4,1064,NaN,NaN,NaN,0
1064,103,4,273,NaN,NaN,0,1,0.8,1,549,1,1,549,1,0,1.6,NaN,-0.358082695,-0.358082695,NaN,NaN,NaN,-1.5,-0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,274,NaN,NaN,0,3,0.8,2,961,0,0,NaN,1,0,2,NaN,3.201017763,NaN,NaN,NaN,NaN,0.5,-0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,275,NaN,NaN,1,2,0.8,2,927,1,0,927,0,0,2,NaN,2.907305589,2.907305589,NaN,NaN,NaN,0.5,-1.5,0,4,1064,NaN,NaN,NaN,1
1064,103,4,276,NaN,NaN,2,3,0.8,3,463,1,1,463,1,0,1.6,NaN,-1.101001723,-1.101001723,NaN,NaN,NaN,1.5,-0.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,277,NaN,NaN,0,1,0.8,1,459,1,1,459,1,0,1.2,NaN,-1.135556097,-1.135556097,NaN,NaN,NaN,-0.5,0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,278,NaN,NaN,2,4,0.8,4,411,1,1,411,1,0,1.8,NaN,-1.550208577,-1.550208577,NaN,NaN,NaN,-0.5,0.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,279,NaN,NaN,1,3,0.8,3,581,1,1,581,1,0,2,NaN,-0.081647708,-0.081647708,NaN,NaN,NaN,0.5,0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,280,NaN,NaN,2,4,0.8,4,461,1,1,461,1,0,2.2,NaN,-1.11827891,-1.11827891,NaN,NaN,NaN,-0.5,0.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,281,NaN,NaN,0,3,0.8,3,548,1,1,548,1,0,2.8,NaN,-0.366721289,-0.366721289,NaN,NaN,NaN,-1.5,1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,282,NaN,NaN,2,2,0.8,2,739,1,1,739,1,0,3.2,NaN,1.28325004,1.28325004,NaN,NaN,NaN,-1.5,1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,283,NaN,NaN,0,4,0.8,4,634,1,1,634,1,0,3.4,NaN,0.376197739,0.376197739,NaN,NaN,NaN,0.5,1.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,284,NaN,NaN,1,2,0.8,2,586,1,1,586,0,0,3.6,NaN,-0.038454742,-0.038454742,NaN,NaN,NaN,-1.5,-0.5,0,4,1064,NaN,NaN,NaN,1
1064,103,4,285,NaN,NaN,1,3,0.8,3,782,1,0,782,1,0,3,NaN,1.654709554,1.654709554,NaN,NaN,NaN,0.5,1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,286,NaN,NaN,1,4,0.8,4,483,1,1,483,1,0,3.2,NaN,-0.928229856,-0.928229856,NaN,NaN,NaN,-1.5,-1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,287,NaN,NaN,1,3,0.8,2,696,0,1,NaN,0,0,2.6,NaN,0.911790526,NaN,NaN,NaN,NaN,0.5,1.5,0,4,1064,NaN,NaN,NaN,1
1064,103,4,288,NaN,NaN,2,4,0.8,4,670,1,1,670,1,0,1.8,NaN,0.687187099,0.687187099,NaN,NaN,NaN,1.5,-0.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,289,NaN,NaN,1,2,0.8,2,468,1,1,468,1,0,1.4,1,-1.057808756,-1.057808756,NaN,NaN,NaN,1.5,1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,290,NaN,NaN,0,3,0.8,3,851,1,0,851,0,0,2.2,NaN,2.250772495,2.250772495,NaN,NaN,NaN,1.5,-0.5,0,4,1064,NaN,NaN,NaN,0
1064,103,4,291,NaN,NaN,1,1,0.6,1,594,1,1,594,1,0,1.4,NaN,0.030654005,0.030654005,NaN,NaN,NaN,1.5,0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,292,NaN,NaN,1,3,0.8,3,659,1,1,659,1,0,1.8,NaN,0.592162573,0.592162573,NaN,NaN,NaN,1.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,293,NaN,NaN,2,1,0.8,1,498,1,1,498,1,0,2.2,1,-0.798650956,-0.798650956,NaN,NaN,NaN,1.5,1.5,1,4,1064,NaN,NaN,NaN,NaN
1064,103,4,294,NaN,NaN,0,2,0.8,2,825,1,0,825,0,0,2.6,NaN,2.026169068,2.026169068,NaN,NaN,NaN,0.5,-1.5,0,4,1064,NaN,NaN,NaN,0
1064,103,4,295,NaN,NaN,1,4,0.8,4,553,1,1,553,1,0,1.8,NaN,-0.323528322,-0.323528322,NaN,NaN,NaN,-0.5,1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,296,NaN,NaN,1,2,0.8,2,501,1,1,501,1,0,2.6,NaN,-0.772735176,-0.772735176,NaN,NaN,NaN,1.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,297,NaN,NaN,0,1,0.8,1,492,1,1,492,1,0,2.4,NaN,-0.850482516,-0.850482516,NaN,NaN,NaN,-0.5,-0.5,1,4,1064,NaN,NaN,NaN,0
1064,103,4,298,NaN,NaN,1,2,0.8,2,599,1,1,599,1,0,2.4,NaN,0.073846972,0.073846972,NaN,NaN,NaN,0.5,-0.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,299,NaN,NaN,1,1,0.8,1,452,1,1,452,1,0,2,1,-1.19602625,-1.19602625,NaN,NaN,NaN,1.5,1.5,1,4,1064,NaN,NaN,NaN,1
1064,103,4,300,NaN,NaN,1,2,1,2,490,1,1,490,1,0,2.8,NaN,-0.867759703,-0.867759703,NaN,NaN,NaN,0.5,-1.5,1,4,1064,NaN,NaN,NaN,1
1065,103,1,1,NaN,NaN,1,1,1,1,455,1,1,455,1,0,0,NaN,-1.499527042,-1.499527042,NaN,NaN,NaN,-1.5,0.5,1,1,1065,NaN,NaN,NaN,1
1065,103,1,2,NaN,NaN,2,3,1,3,524,1,1,524,1,0,0.6,NaN,-0.957920273,-0.957920273,NaN,NaN,NaN,0.5,0.5,1,1,1065,NaN,NaN,NaN,NaN
1065,103,1,3,NaN,NaN,1,2,1,2,406,1,1,406,1,0,1.2,NaN,-1.884146341,-1.884146341,NaN,NaN,NaN,-1.5,1.5,1,1,1065,NaN,NaN,NaN,1
1065,103,1,4,NaN,NaN,0,3,1,4,547,0,1,NaN,0,0,2,NaN,-0.777384684,NaN,NaN,NaN,NaN,0.5,1.5,0,1,1065,NaN,NaN,NaN,0
1065,103,1,5,NaN,NaN,2,4,1,4,778,1,0,778,0,0,2,NaN,1.035820585,1.035820585,NaN,NaN,NaN,-0.5,-0.5,0,1,1065,NaN,NaN,NaN,NaN
1065,103,1,6,NaN,NaN,1,2,1,2,628,1,1,628,1,0,2,0,-0.141585434,-0.141585434,NaN,NaN,NaN,1.5,1.5,1,1,1065,NaN,NaN,NaN,1
1065,103,1,7,NaN,NaN,0,1,1,2,758,0,0,NaN,0,0,2.2,NaN,0.878833115,NaN,NaN,NaN,NaN,0.5,1.5,0,1,1065,NaN,NaN,NaN,0
1065,103,1,8,NaN,NaN,1,2,1,2,682,1,1,682,1,0,1.6,NaN,0.282280733,0.282280733,NaN,NaN,NaN,-0.5,1.5,1,1,1065,NaN,NaN,NaN,1
1065,103,1,9,NaN,NaN,0,1,1,1,930,1,0,930,0,0,1.6,NaN,2.22892535,2.22892535,NaN,NaN,NaN,0.5,-1.5,0,1,1065,NaN,NaN,NaN,0
1065,103,1,10,NaN,NaN,2,2,1,1,682,0,1,NaN,1,0,1.6,NaN,0.282280733,NaN,NaN,NaN,NaN,-1.5,0.5,1,1,1065,NaN,NaN,NaN,NaN
1065,103,1,11,NaN,NaN,1,3,1,3,936,1,0,936,0,0,2.2,NaN,2.276021591,2.276021591,NaN,NaN,NaN,-0.5,-1.5,0,1,1065,NaN,NaN,NaN,1
